TV_Movie_ID,Genre_ID,Genre
4673,10766,Soap
4674,10763,News
4675,18,Drama
4681,37,Western
4681,10759,Action & Adventure
4681,18,Drama
4681,35,Comedy
4683,35,Comedy
4684,10751,Family
4684,16,Animation
4684,35,Comedy
4685,16,Animation
4685,35,Comedy
4686,16,Animation
4686,10759,Action & Adventure
4686,35,Comedy
4688,35,Comedy
4690,18,Drama
4690,35,Comedy
4692,35,Comedy
4694,18,Drama
4695,16,Animation
4695,10759,Action & Adventure
4696,18,Drama
4697,99,Documentary
4697,18,Drama
4698,10759,Action & Adventure
4698,10765,Sci-Fi & Fantasy
4699,10765,Sci-Fi & Fantasy
4702,10764,Reality
4704,35,Comedy
4705,18,Drama
4705,10759,Action & Adventure
4706,99,Documentary
4709,99,Documentary
4714,35,Comedy
4715,18,Drama
4716,99,Documentary
4717,18,Drama
4718,10764,Reality
4719,35,Comedy
4720,18,Drama
4722,35,Comedy
4723,99,Documentary
4726,35,Comedy
4727,16,Animation
4730,16,Animation
4731,35,Comedy
4732,35,Comedy
4733,10764,Reality
4734,28,Action
4734,18,Drama
4734,10749,Romance
4735,35,Comedy
4735,878,Science Fiction
4735,53,Thriller
4737,16,Animation
4738,10765,Sci-Fi & Fantasy
4741,35,Comedy
4743,18,Drama
4743,10759,Action & Adventure
4744,18,Drama
4745,16,Animation
4746,18,Drama
4748,35,Comedy
4749,35,Comedy
4749,10749,Romance
4750,18,Drama
4751,35,Comedy
4751,18,Drama
4752,10751,Family
4752,16,Animation
4752,35,Comedy
4755,18,Drama
4755,35,Comedy
4756,18,Drama
4758,35,Comedy
4758,10751,Family
4758,10402,Music
4759,35,Comedy
4761,18,Drama
4762,35,Comedy
4763,18,Drama
4763,35,Comedy
4764,16,Animation
4764,35,Comedy
4766,10765,Sci-Fi & Fantasy
4768,18,Drama
4773,10402,Music
4774,35,Comedy
4775,35,Comedy
4777,10763,News
4778,10764,Reality
4779,18,Drama
4781,99,Documentary
4782,10763,News
4784,16,Animation
4785,18,Drama
4786,16,Animation
4786,18,Drama
4787,35,Comedy
4788,10759,Action & Adventure
4790,16,Animation
4791,18,Drama
4791,35,Comedy
4792,16,Animation
4792,35,Comedy
4793,16,Animation
4793,9648,Mystery
4793,10759,Action & Adventure
4793,35,Comedy
4797,18,Drama
4799,18,Drama
4800,99,Documentary
4801,99,Documentary
4802,35,Comedy
4803,16,Animation
4808,37,Western
4808,18,Drama
4809,18,Drama
4813,18,Drama
4814,35,Comedy
4815,35,Comedy
4816,10765,Sci-Fi & Fantasy
4818,16,Animation
4820,10759,Action & Adventure
4821,10402,Music
4822,99,Documentary
4825,10763,News
4826,18,Drama
4826,10759,Action & Adventure
4828,10763,News
4830,18,Drama
4831,35,Comedy
4832,18,Drama
4835,10764,Reality
4837,10764,Reality
4839,16,Animation
4847,10763,News
4849,10751,Family
4850,18,Drama
4851,18,Drama
4854,18,Drama
4857,35,Comedy
4858,10759,Action & Adventure
4858,18,Drama
4859,10764,Reality
4859,99,Documentary
4859,18,Drama
4860,18,Drama
4860,10759,Action & Adventure
4862,10764,Reality
4863,10759,Action & Adventure
4863,10765,Sci-Fi & Fantasy
4863,18,Drama
4866,35,Comedy
4869,16,Animation
4879,35,Comedy
4879,18,Drama
4879,9648,Mystery
4879,10765,Sci-Fi & Fantasy
4880,10765,Sci-Fi & Fantasy
4881,80,Crime
4881,18,Drama
4882,878,Science Fiction
4882,18,Drama
4882,10765,Sci-Fi & Fantasy
4884,18,Drama
4884,35,Comedy
4885,18,Drama
4886,16,Animation
4887,35,Comedy
4887,10751,Family
4888,18,Drama
4890,35,Comedy
4892,35,Comedy
4893,18,Drama
4897,18,Drama
4898,99,Documentary
4899,10759,Action & Adventure
4900,16,Animation
4900,35,Comedy
4900,10762,Kids
4900,10765,Sci-Fi & Fantasy
4903,18,Drama
4906,10759,Action & Adventure
4908,18,Drama
4909,99,Documentary
4912,35,Comedy
4914,10759,Action & Adventure
4914,16,Animation
4916,99,Documentary
4918,18,Drama
4918,35,Comedy
4920,9648,Mystery
4920,18,Drama
4923,10763,News
4924,35,Comedy
4924,10751,Family
4925,10764,Reality
4926,35,Comedy
4927,18,Drama
4927,35,Comedy
4929,16,Animation
4930,18,Drama
4930,10768,War & Politics
4931,99,Documentary
4933,16,Animation
4935,10765,Sci-Fi & Fantasy
4936,35,Comedy
4937,10759,Action & Adventure
4938,99,Documentary
4939,18,Drama
4940,10764,Reality
4941,16,Animation
4943,35,Comedy
4951,18,Drama
4952,35,Comedy
4955,10765,Sci-Fi & Fantasy
4955,9648,Mystery
4955,18,Drama
4955,10759,Action & Adventure
4956,16,Animation
4956,35,Comedy
4959,35,Comedy
4960,10763,News
4961,16,Animation
4961,10759,Action & Adventure
4963,18,Drama
4964,35,Comedy
4965,35,Comedy
4969,18,Drama
4969,35,Comedy
4970,16,Animation
4971,99,Documentary
4976,10764,Reality
4977,35,Comedy
4979,16,Animation
4979,35,Comedy
4981,18,Drama
4981,53,Thriller
4981,9648,Mystery
4981,80,Crime
4983,18,Drama
4984,16,Animation
4985,35,Comedy
4989,18,Drama
4989,35,Comedy
4992,18,Drama
4992,35,Comedy
4994,99,Documentary
4999,16,Animation
4999,35,Comedy
